id;type;GlobalId;Name;material_name;Espesor_mm;area_m2;volume_m3;objectType;is_target_class
1092;IfcColumn;3yX498NoH6cAogvPd4Ml5s;M_W-Wide Flange-Column:W250X67:W250X67:171331;;;6.019436520674742;0.04057725079938234;W250X67;True
1093;IfcColumn;3saVcraO9CJRqkF0xoeDXJ;M_W-Wide Flange-Column:W250X67:W250X67:159009;;;6.269523846313892;0.04226796958272307;W250X67;True
1094;IfcColumn;3saVcraO9CJRqkF0xoeCtq;M_W-Wide Flange-Column:W250X67:W250X67:161926;;;6.2695238463139855;0.042267969582725926;W250X67;True
1095;IfcColumn;3yX498NoH6cAogvPd4Mi$3;M_W-Wide Flange-Column:W250X67:W250X67:173046;;;6.019436520674779;0.040577250799382354;W250X67;True
1096;IfcColumn;3saVcraO9CJRqkF0xoeCKB;M_W-Wide Flange-Column:W250X67:W250X67:159865;;;6.269523846314029;0.042267969582729506;W250X67;True
1097;IfcColumn;3saVcraO9CJRqkF0xoeD37;M_W-Wide Flange-Column:W250X67:W250X67:157109;;;6.115623953616349;0.04122752725453891;W250X67;True
1098;IfcColumn;3saVcraO9CJRqkF0xoeDdl;M_W-Wide Flange-Column:W250X67:W250X67:158877;;;6.269523846313902;0.04226796958272135;W250X67;True
1099;IfcColumn;3saVcraO9CJRqkF0xoeDEL;M_W-Wide Flange-Column:W250X67:W250X67:157415;;;6.115623953616362;0.04122752725453897;W250X67;True
1100;IfcColumn;3saVcraO9CJRqkF0xoeDWe;M_W-Wide Flange-Column:W250X67:W250X67:159066;;;6.269523846313891;0.04226796958272422;W250X67;True
1101;IfcColumn;3yX498NoH6cAogvPd4Mivx;M_W-Wide Flange-Column:W250X67:W250X67:172622;;;6.019436520674707;0.04057725079937721;W250X67;True
1102;IfcColumn;3jMXdawx93suHqay4NiXen;M_W-Wide Flange-Column:W150X22.5:W150X22.5:216301;;;0.939524008489596;0.003098378536134001;W150X22.5;True
1103;IfcColumn;3jMXdawx93suHqay4NiXeu;M_W-Wide Flange-Column:W250X67:W250X67:216292;;;6.019436520677341;0.04057725080143243;W250X67;True
1104;IfcColumn;3yX498NoH6cAogvPd4MlzO;M_W-Wide Flange-Column:W250X67:W250X67:168813;;;6.019436520674721;0.040577250799385456;W250X67;True
1105;IfcColumn;3yX498NoH6cAogvPd4MkSn;M_W-Wide Flange-Column:W250X67:W250X67:166660;;;6.019436520674581;0.040577250799375957;W250X67;True
1106;IfcColumn;3yX498NoH6cAogvPd4Miru;M_W-Wide Flange-Column:W250X67:W250X67:172365;;;6.01943652067471;0.04057725079937762;W250X67;True
1107;IfcColumn;3saVcraO9CJRqkF0xoeCTO;M_W-Wide Flange-Column:W250X67:W250X67:160298;;;6.269523846313939;0.042267969582726495;W250X67;True
